txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
e35bb3bafba24c0d1d19a4efda39efdab38bc57d40a344ee5f615fc8d6b20de6,"[""bc1q0hlsfrx89q3gl3kym0mj0w9p706vz5pyjflrcne"", ""1mPuJbRZ4x6mdG5EZAQgU2HHr5EGnboC7E""]","[""bc1q8e7rseen4pv5e60nzgtnhav5f7pc90qmasxeskn"", ""bc1qry08mfudxkejrq5k2ty5gmdtg4cde0t3gftkhm4""]","[1.12430581, 1.12430581]","[1.11969916, 1.11969916]",0.0092133,P2WSH
69371ca785982f268ca1db3ffea6a7069ed38d678d70cd201d4a68462ba450b1,"[""3tp6CXBm5zQ2uH3yhv9ck4njfrsjZD7CpV""]","[""3JkfhJ1di9XEq2wzRw6wZc8wwpYyperQ81"", ""3fFwTQ6Xay9mvemr1FwV7AE5CfKQ1VVe5z""]",[37.2868901],"[0.17626918, 37.11036271]",0.00025821,P2PKH
ee7f3515a36e9fc9043a9cbe9bd476557e88ef0ac9edc638152ab68de143bf01,"[""bc1qhtr8znnnl25ew83v9jvcf8zgveyvtz7wcrzd3sr""]","[""1mPuJbRZ4x6mdG5EZAQgU2HHr5EGnboC7E"", ""bc1q0hlsfrx89q3gl3kym0mj0w9p706vz5pyjflrcne""]",[2.06265261],"[1.02932334, 1.02932334]",0.00400593,P2WPKH
6fddf7c90ca39b4c7cc8e27cc12d33326ccbfd11dce643a5eb8128d8f2fc2c57,"[""1PWQCsctHRd6MGpivdvPjWtcWXjfPo68xp""]","[""bc1qncgf739uzze8wy74g0k69jh2jkg6lajfujf2c3u""]",[0.31116478],[0.97343792],0.0001,P2PKH
c5390496a15cef36972860e08e79d73cad59233702c1cc5649b8e1939cf22140,"[""1fZA4XiBq92KyxJkpdj9B82zcccbE25n8r"", ""bc1qlk4vusgpxkgw7z44atrfuvlsku0nzx73kpaf0hq"", ""3MKb2JzczS93pCNkr74xvsp1h7T2DYCXGV""]","[""bc1q03hhadzyqsrxmru05symdqrlhug2uj9f4e7tn0x"", ""3NZeLoy6AsVF9cUiZEmFKL9KZQ1hkoYKeK""]","[0.33072436, 0.33072436, 0.33072436]","[0.49552896, 0.49552896]",0.00111515,P2SH
9be4c8b99fa1ab155988541cbcf76cc9a51fb424ee38398b3e94c840ad161354,"[""1A8FofBrxV2r5bsuQNf6wj97jwXqxwFtE8""]","[""3DzW637dnR4PzXyr1igYGe7STxsGWBusJe"", ""1fhg5dXFTGvgDKm4poQ4uZiDVte99kYkRa""]",[3.83547595],"[1.91736316, 1.91736316]",0.00074964,P2SH
0b0442564ee22baccbc19d902a978e0b68f9a8b32b41aafd5f75671608a4125f,"[""3JoE2CLsyHeQyYw7yBxG7SjKcWPaFi1vYi"", ""bc1qhxd7an4rus42k3x4vh9jv6fxen2w4se7h4f4nz7""]","[""1gf339rD8ZbHjRYGeATwgw9CdGdeiZeWAp"", ""bc1q4cm5g5trz04sqjjghe905djrzae96q33e0sjker""]","[2.15147873, 2.15147873]","[2.14431334, 2.14431334]",0.01433079,P2TR
ce7515e989dca1fdc85122062ffaa71c481c997604a46e4c73e287197eef327e,"[""1DNysWnBHAJse9skEtB2fTGv5S9WW4G6ej""]","[""3aqg5RH2cMyuNwJ2NH9b7DKikniwNaf9me"", ""1DNysWnBHAJse9skEtB2fTGv5S9WW4G6ej""]",[3.59172715],"[1.78723316, 1.78723316]",0.01726083,P2WSH
af66fcf65cc687819b0fa08d8e3ba8db9e61e9f19d24e38ca850627089ce9f64,"[""1PLtozEgxvCL4d2S2owqFUxqpXE5bS6S8y"", ""bc1qzu53u6wrlvnv6elrtxqhc4kx65e8l7p0knql5rg""]","[""bc1q9f96nm70xv35d0kw9je8p8fcjc0sjg3l3ccwxdh"", ""bc1qvt5jsphjfvry3gdn7242gcw8l2wnqk5q0u4dukc""]","[2.4076177, 2.4076177]","[2.40279424, 2.40279424]",0.00964691,P2WPKH
7d4e56ac6f717d6f2522a91859e9407eddd3a35899b87ba526b76dbb25953870,"[""bc1qqyt3d5vkmdt4ava2z9psy9yf5asuygjpte52t2e""]","[""1hV3w8f2rDdDw641ucPUySwCSJFDtMVT6d""]",[0.01248526],[0.41157555],0.0001,P2PKH
2f7e13a399decb4e95ef517e64954e51e36c8129d2f06c886ba0d0a94ed0ddcb,"[""3xHKfzJzWk3ZvqZVdEW8NP1omFDf2aHKcc""]","[""315VxreKubopwS6w57hR43cA6H5yMrRHEf""]",[0.26430159],[0.33516003],0.0001,P2PKH
a077be0c34764afe8d09ce98bccc6b7768b9a114f56c3cec313ee01962b5f7e0,"[""bc1qme5erkp79dje49vtq46lyardpg2k4cjjl42skr4"", ""1nxdtZeTLppqLmbiNT6f1MdoYN7uVpkQFC""]","[""bc1q0hlsfrx89q3gl3kym0mj0w9p706vz5pyjflrcne"", ""bc1qme5erkp79dje49vtq46lyardpg2k4cjjl42skr4""]","[1.05350257, 1.05350257]","[1.04888629, 1.04888629]",0.00923258,P2PKH
efff3903f8deb54867e66b3bc612d4b97995e3f830b7deeef11be02c5da8b43c,"[""bc1qlpvshaum8pqj3g5urn5wd9h0wsj4amkwuhvd75t"", ""bc1q4kvfyqrqlmx55d5exfw0q9yk70mjxj6pq5klmhn"", ""bc1qh6tjcqhwe6pdk2hcwe2aexzlg4dqvq5wv4hhf6n""]","[""1VKZeMtj2NjF3hZYVZYKUsbrAXTpYTnWjt"", ""bc1q4kvfyqrqlmx55d5exfw0q9yk70mjxj6pq5klmhn""]","[1.27367407, 1.27367407, 1.27367407]","[1.90804618, 1.90804618]",0.00492985,P2WPKH
4645807d6c292e30d129b87db03bbdb439e1383f33eef28c1d8193b6550b98eb,"[""1gPpW4X3LJdP1JoDQSTjaftRB7LzEaghyY""]","[""3T94FdU4TK1tMkqgSVR1T55Bh6PsboyNoa""]",[0.23733987],[0.69929912],0.0001,P2PKH
54ebbdb00cdc182dab812c637237785f10daa8790ef41fafe1544aaa33e8db6c,"[""1Ufe9ptc1wWUVAkKLHWYNp5Sa6VKyk2Q3Y"", ""1nxdtZeTLppqLmbiNT6f1MdoYN7uVpkQFC""]","[""19tXF72WPvJVBErGcSf8929kEWhCUH6bNG"", ""1Ufe9ptc1wWUVAkKLHWYNp5Sa6VKyk2Q3Y""]","[0.22734837, 0.22734837]","[0.22646405, 0.22646405]",0.00176864,P2WPKH
a0998ef1ef7c083f95f08fbe6ec88f854736ee4ae5b4b42ccd8bd56f868f4230,"[""bc1q03hhadzyqsrxmru05symdqrlhug2uj9f4e7tn0x""]","[""38Hr17Bb9SoGhVorL59w9VzmESdDjMek7A"", ""bc1q03hhadzyqsrxmru05symdqrlhug2uj9f4e7tn0x""]",[3.04367378],"[1.52053206, 1.52053206]",0.00260967,P2TR
82d55747233823732e1eb8d31f6045ddcfc4b4c970d36203f3b270fad309c5a5,"[""1Cpe6bSxRJ6nHV5P825fFFG46BADPCWsPH""]","[""1CwFnDbEH2Qi2rwZyig1ceCStK9J8LUq2P""]",[0.47070083],[0.13436612],0.0001,P2PKH
46d8fd43e30b59308307f4544cc28163ae703eaea958b55b6898e0b5e5661008,"[""1EqD1SX7sAmUvNLt4vHqUGNhJEMBSJogxX""]","[""33uxyqUPFbb9jkj2E2QF6Zfqb3K2ykGfrf""]",[0.40112192],[0.1249586],0.0001,P2PKH
577c5a963c07bbcb938c22bf7f9524b96d9c248a576a718d19651fe1959e5c08,"[""bc1q246x5rsxf2sxnqas2fr6wgzapue4vnk5xkdrsvl""]","[""15TngBfNJEbzjDvG2FKYZbuvDYnE2YVbeQ""]",[0.12123646],[0.42304025],0.0001,P2PKH
2d1db4252da707645306f57634a883b101e628e185b007b4cc7a366f67f01c8d,"[""bc1q4q2vda5v4p58fdzfj4dyjhzh82fmvy2jvawx4dn""]","[""3iDCruiMbqaf3QfQtYz6CeGzXjaz6yfyoM""]",[0.16248004],[0.2687744],0.0001,P2PKH
78bdcf3f3213e8996d17fd4b5b669f2778e3a5e8c289462850d29d157cd1931c,"[""35zMoh7DzCvoFUrLak3gqFgbkNnWLRysgv""]","[""1gdWpP5un2CPcBaz3xFPPawRBAMEPZ64pn""]",[0.10401855],[0.34163557],0.0001,P2PKH
8a0fff005b4604f8343bcd2efa942ad62bbeb5b9f219b79d5b89369811bddf49,"[""1PWQCsctHRd6MGpivdvPjWtcWXjfPo68xp""]","[""bc1q4r4pjeek5cjml3z49cepxrq3pt6pzv5khv8puan""]",[0.89649848],[0.6604733],0.0001,P2PKH
d75499f70487fd59be9eebb9447867f23e597644b1d87397e2eb6626e0baaec0,"[""1hSe33qLJxZ8d2sagvPcJFSMhtpwvEfDDH""]","[""1LnfBoUdzwVWKediqc4AE7LBbpBafBmF7b""]",[0.86814197],[0.32393932],0.0001,P2PKH
362739153b19fa855af27c977b3802ff43c88496ca1642ec5868bfd0bf6fa05f,"[""bc1q4wqy2k4kkhgrp28al77nhpgnfvt73jgsauy2syr"", ""1rs86sBAWGtaayXaR5mgt2ggPbxq95qfTx""]","[""1tKJQpU3eHs3fGoSQSxLBhNoG5RRzBJ6LJ"", ""1rs86sBAWGtaayXaR5mgt2ggPbxq95qfTx""]","[0.02450139, 0.02450139]","[0.02444734, 0.02444734]",0.00010809,P2PKH
d444e8407f521baec86fb726432431becddc0ded4903162a341fb09c919b7166,"[""166o84nDCQgw5av5zCeo6ro8w3vSjVPRMu"", ""3Ht3cFJQY4H8CtXdooznMYVuWPBKDtn4zX"", ""3G5CnaAAUQYxDJG7Agph3qL6FMWgGz2QTk""]","[""3gifqdueJSaj6JkB8YyXuqFpUokL7x9yrj"", ""bc1qk3jhu56n7gkxw8tltu5pg776zx5lp2lex63j68c""]","[1.14561117, 1.14561117, 1.14561117]","[1.71029966, 1.71029966]",0.0162342,P2TR
bec782eea9b1aff2ad016ac9908be7bdec13484b6c17b18014f777cd3acad139,"[""1PWQCsctHRd6MGpivdvPjWtcWXjfPo68xp""]","[""bc1qkz4wjz7t7elq7kkllxx605p6mruf996ln9m74gl""]",[0.4743356],[0.28784448],0.0001,P2PKH
57e8b2c8eacde84617564b2d5841ead3e418f8fe7b662d50842cdb00929cc23e,"[""bc1qh6tjcqhwe6pdk2hcwe2aexzlg4dqvq5wv4hhf6n"", ""bc1qql572hh7jxp52pz7vv97mzm9cfc5r0def4y46s0"", ""3UZRkpcSR3LTEg9VdXHSuU98uqXJ3537R6""]","[""1xn5iueTyG3psrMgR7rt19eLtxGjNL7QTq"", ""1nxdtZeTLppqLmbiNT6f1MdoYN7uVpkQFC""]","[1.23494713, 1.23494713, 1.23494713]","[1.84770012, 1.84770012]",0.00944114,P2TR
e3c33f4184a7dd3b3fc8f8c0d105e0d727f48df2a97680382c1b10e6a901e6cd,"[""1V1Mq38snWxZxi9jSvH2wFgPQutvbBSso9""]","[""bc1q55alxk9vdgzt7rkdaw4rkxmef0ymnlf4ddyfgna"", ""1V1Mq38snWxZxi9jSvH2wFgPQutvbBSso9""]",[4.46188803],"[2.22293312, 2.22293312]",0.0160218,P2PKH
96d9e08c4b2c4aa511fb7109b1af23c7f9d29a4fe0bebaca72da7359160d5c27,"[""12317KgSACuNuzwsGn7w5LcpGA8T8rktyQ"", ""1bbE22na1T8y3XXL1UqRJKM5mV3JzVeuqw""]","[""bc1qhtr8znnnl25ew83v9jvcf8zgveyvtz7wcrzd3sr"", ""1M5fNn8K1LTouZPbX6Hctr5tRkKKCoVzR8""]","[1.77266677, 1.77266677]","[1.77056938, 1.77056938]",0.00419478,P2TR
b0dd72dc41550d524c292b545e1d057f45048ea2f687574df517f1e70b749418,"[""1idTezbXNCj8zDo3bccugXDDh2AbNagxon""]","[""3C7KwjuDPTTiV12QQzmQ1yNiAzr7yne8av""]",[0.86013021],[0.50841085],0.0001,P2PKH
8409df2c944ac0c517508d1d9b6045ec5f89690e3a63c1723fb7bd602c75cd35,"[""bc1q246x5rsxf2sxnqas2fr6wgzapue4vnk5xkdrsvl""]","[""31W8MaDGULTZrDHWDV6BHQapPyivzPHqp2""]",[0.11175753],[0.47178151],0.0001,P2PKH
e3db11a65a7a402cc9fdaa269bff1e818590270c539f442f4cff7ec9cebe56da,"[""bc1qfl3dhcg7wl8ag4glcfjpggg5cqf46mwqqpt53dj"", ""bc1q58fn0rzg30hta8k7cf5sgkspukngxyl8hxt6ylk""]","[""3Zbns1RnjZzFXgAGG9AHJnMwiVcT81PqPs"", ""bc1qfl3dhcg7wl8ag4glcfjpggg5cqf46mwqqpt53dj""]","[0.14427981, 0.14427981]","[0.14366236, 0.14366236]",0.0012349,P2SH
ab4429e15c4cc695ddaf0581db4bb9eec123b0680245b86ab23952bc9309fdab,"[""bc1qc7q6gjf7pmvqvw8v434pcaac26gcxqhnmeace37"", ""bc1qfl3dhcg7wl8ag4glcfjpggg5cqf46mwqqpt53dj""]","[""3THPXypo9FesZ6rrHmGu9SwDTM24WEzN2v"", ""bc1qc7q6gjf7pmvqvw8v434pcaac26gcxqhnmeace37""]","[0.30698495, 0.30698495]","[0.30598506, 0.30598506]",0.00199978,P2TR
444cf2ee369fdcb4970390c85be52f8415fa492860c71f2f723c092cfca649c6,"[""1EFGEqqMn75xV1rxrNKutaGBmWQk8XRw2M""]","[""3aqg5RH2cMyuNwJ2NH9b7DKikniwNaf9me""]",[2.94193299],[2.94009881],0.00183418,P2WSH
d668bbe2122738746829834a97227a01e3bc8674b0a218360212c31a6f5bbbd7,"[""bc1ql9cv2mnkz6tffyepey5cuwqh3fp6tm9aehflqkj""]","[""3Eeo2FBipuMqAUKZiHpcF8uE9J1ZbxnCJx""]",[1.95704887],[0.59777363],0.0001,P2PKH
2ba9b9324f154cb195502fbd6c3b811c2589a8bec3b9ef397e131fc9ae9db77d,"[""bc1q70dmce3q760jat4v57z37zwc59pvxku5tz5hyxh""]","[""3eLyytvEuhZGvgHYfBr1D9ppvJZZrgYPjn"", ""bc1q70dmce3q760jat4v57z37zwc59pvxku5tz5hyxh""]",[4.13193255],"[2.05768538, 2.05768538]",0.0165618,P2TR
47ab02f99585ad17741fca45db2ff53f31d8edb00094aa6411d364d0fde95ee1,"[""bc1qax9tms0hydyrf4n3kkl6muk5jv37ttzypxdsvgr""]","[""bc1q0aq47g54ghfyptmefvz5rr22hjyhcl4y87dmkyz""]",[0.38399513],[0.78329273],0.0001,P2PKH
1d0eb6eebd820df61c3364b472d102df31e51d842c987ad5c6b338e498332184,"[""1wfN4ML6Thjt9bsHhpNcfUQBzxp1M3oKSc""]","[""bc1qau9dks3ujhcamrje6gxhkq90rcddfd99y0srjxx""]",[4.4431321],[4.42137078],0.02176132,P2WPKH
edbe63a33e783bce5c411207d690723fb8ae84967ae2d54d599e42b260554d7b,"[""bc1q603szws3vnxqjjqasshgmfgr83f57gympllxr55"", ""1hv5YLjzCi3CYFsruytTiu4RwW2bh83Zoh""]","[""bc1qjstqrd7r7yfwx00wk2ferm549l899378v95dqnx"", ""bc1q0584kezl0vsak3etu35zc4t5pl4vc7dqgssjjwv"", ""1hv5YLjzCi3CYFsruytTiu4RwW2bh83Zoh""]","[0.03435883, 0.03435883]","[0.02280593, 0.02280593, 0.02280593]",0.00029985,P2WPKH
3c479bfb8fb2f9d976a8a87016a37bd268a3839ea392567f178aeff9b6d9e61d,"[""1GuQddsAJNHLaUg64k1az6X1bzmwULRNtz""]","[""19tXF72WPvJVBErGcSf8929kEWhCUH6bNG""]",[0.96353058],[0.95955184],0.00397874,P2SH
f595234802898cc418304af38cbd34ca858991236e4fa0d5b8a0c15d0db95a9a,"[""3cvHCZKkRSfN54V29r19oUCfDkAjfTipAj""]","[""1FbJj3vp2DDys61tDphqK3j9MEXdSCHPHR""]",[0.69474037],[0.99782637],0.0001,P2PKH
ecf9c12ba583758e9333134367e8f788721686e2bb9c1fc3e084abbb27551333,"[""1Cpe6bSxRJ6nHV5P825fFFG46BADPCWsPH""]","[""bc1qa8zfjle0wc5kw9cf5xumnw0nmtrucm8s4p9apeg""]",[0.27163107],[0.01919378],0.0001,P2PKH
5c37266426e5aa32752411fe5e74af59ff0cf7bd696b14745aaf1825e56511f3,"[""1GuQddsAJNHLaUg64k1az6X1bzmwULRNtz""]","[""1VKZeMtj2NjF3hZYVZYKUsbrAXTpYTnWjt""]",[1.47342171],[1.47149621],0.0019255,P2SH
6c3292a09fceaa2a27acc18af1fae11622c790b04763ca73db2f36bdcb9c4f37,"[""35hYiQcK4ppDxByYynn7kPesdYpDGaokAE"", ""bc1qdy00w69j79ffu64xydw5vhycqrvrq6aycg7neqe"", ""bc1qh2kx0jw92ypk5r6rfs6yaqdy58uvu6r9rr7tnra""]","[""3gifqdueJSaj6JkB8YyXuqFpUokL7x9yrj""]","[0.88202524, 0.88202524, 0.88202524]",[2.64575067],0.00032504,P2WSH
0a804c627631d289a73a1df8a70128763b98ba8979201a6cd7f8d01fde002382,"[""bc1q70dmce3q760jat4v57z37zwc59pvxku5tz5hyxh""]","[""bc1q4wqy2k4kkhgrp28al77nhpgnfvt73jgsauy2syr"", ""1rs86sBAWGtaayXaR5mgt2ggPbxq95qfTx""]",[1.27920729],"[0.63943856, 0.63943856]",0.00033017,P2TR
bbf1a4cb7c84e35cf519699ce349b6712aeb6b18e3ff764b1e9ed29cb3df4689,"[""bc1q6l0d2r9d04vcpzgrcm6qmwpsn0wpgyfu0q5ekfq""]","[""bc1qjc2cjgem409elzey9m2upsw42sr3vv0fssu6776""]",[4.64239905],[4.62696299],0.01543606,P2SH
1362422e241c3059893d449b3321d6edcb1936c2708303cb6cad5b180e2dbe34,"[""bc1q6l0d2r9d04vcpzgrcm6qmwpsn0wpgyfu0q5ekfq"", ""3p5AJkaH8ghwWV53SKF6xqaxzfG3kUevBa""]","[""38fTmXq5Gz7bpZhs8aWihWZy8te9diwodC"", ""38ZJ5ZdYNsS9SKwiURRQ2ZxRkcJFW8YZJk"", ""bc1q6l0d2r9d04vcpzgrcm6qmwpsn0wpgyfu0q5ekfq""]","[1.13071493, 1.13071493]","[0.75320977, 0.75320977, 0.75320977]",0.00180056,P2WSH
e6d363186ba8d9ea8358bf2801c79cd682f6f4f27e0496d3de94db3141cb7406,"[""38Hr17Bb9SoGhVorL59w9VzmESdDjMek7A"", ""3UUwvEgPGXSHoPKXx6XMqceGGoFaTgFfmX""]","[""bc1q58fn0rzg30hta8k7cf5sgkspukngxyl8hxt6ylk"", ""bc1qfl3dhcg7wl8ag4glcfjpggg5cqf46mwqqpt53dj"", ""bc1qk9346qrrw8fxqz74675krmy4uj7ukgwa5agduc2""]","[0.55451949, 0.55451949]","[0.36838448, 0.36838448, 0.36838448]",0.00388555,P2WPKH
47b462478c6081a3840e0928b3f2efbcaf0ec7b2345967cb4c5cac2f4e49b6a9,"[""bc1qdzdjlm6y5gqjvy4ur0x4cxt584kj85ss77wjyad""]","[""3SsutioqjFNWRXHYV4AWtdFjcWBDFa5ACD""]",[0.87082373],[0.83615297],0.0001,P2PKH
1eb7d373bddcca345de6d39f60059076020292ceb37ea433a5918a1ef9150e78,"[""3QvsU66CNWB9WCuymY5DdXYdhVbLdcoXhg""]","[""1FMD6P2VTFZqFjWATsq1KG6vkfvEWeqzYk""]",[0.5],[0.49],0.01,P2PKH
39752c05a2ed6f0d489d6969077449962da67a987e2d5ae2d28db1c8cc9d9f6a,"[""bc1q8wepqgr2u9z7l2lukd5ndp2ld3a34frv30pqz65""]","[""1XnAYQMtfLJxcUZke7MEevF3tPo7Fi2WmW"", ""3C2AH5qJQVf6YBtNSGTEG4kf5LYybZqpRY""]",[4.22849631],"[2.11015949, 2.11015949]",0.00817733,P2WSH
643a52a3be01efb614ac83d600c598ce26e9ffb697a6930b82a4e4e3ca7d9d33,"[""3aqg5RH2cMyuNwJ2NH9b7DKikniwNaf9me"", ""1xzZzdjY8socfXKCauLoyEKyhSxQ5Z5NVE""]","[""bc1qu0zuksue4nrc9lleydldl56gaazvv2gwmensddy"", ""bc1qj7rrcemuug5j09vn4vvukp0gt2ef6m4l8fhc2hn"", ""3aqg5RH2cMyuNwJ2NH9b7DKikniwNaf9me""]","[0.74061038, 0.74061038]","[0.49362115, 0.49362115, 0.49362115]",0.00035731,P2WSH
cc49f92c4a63f72395bbcf0deb67f2ad7c96c7e52216ede56b34402de99a4c44,"[""35zMoh7DzCvoFUrLak3gqFgbkNnWLRysgv""]","[""bc1qhgxe4388xt7hvugpdee983vny2qg26jtlm5aeln""]",[0.44077759],[0.46136999],0.0001,P2PKH
39cd46258277cf980df78f271721683f0887f19dd3933ef3e38db5df29db0384,"[""bc1q246x5rsxf2sxnqas2fr6wgzapue4vnk5xkdrsvl""]","[""15fvLMkDT2m8BrRCSPz96KUximkmF6k2F7""]",[0.48809635],[0.33095133],0.0001,P2PKH
58e9656d67ddeb5c5fc184990a40ca1b09ca5d45f8c446fbee706648c8b3ffcd,"[""3Qs9zLztz9sB5LzK4TDmaAnn8SRRU1Xjxt"", ""bc1qvrs46t5nfrzl5mgkufycueen44h5lgdvpkjxh83""]","[""bc1q0ldt6dl2awt39df445k7urz6zqarhn35se4mxc3"", ""bc1qr6prwrgkx4qdrsnkdusnfe0nc6ltd93ak08qzrj""]","[1.04463778, 1.04463778]","[1.04366795, 1.04366795]",0.00193967,P2WPKH
f9ebbefa8fa3b5ad4363ba5f8a55a4a3c68652c803359ca701f21625cd8d3dd5,"[""1zqPiHANQZF1rkXWn3H2dg2kpNQpsr5Whj"", ""34mGKPSQuGjLpJQaACdwcLc2io6humZeXN"", ""1woKqfs3d18NwgG9pjHCsxrk14ZDBRGPad""]","[""bc1qhxd7an4rus42k3x4vh9jv6fxen2w4se7h4f4nz7"", ""3JoE2CLsyHeQyYw7yBxG7SjKcWPaFi1vYi""]","[0.03361866, 0.03361866, 0.03361866]","[0.05023901, 0.05023901]",0.00037797,P2PKH
b4937ba63f733ff88f08fcc83fc0823180b14c773ec61b64cb7c0557e56662e7,"[""3aqg5RH2cMyuNwJ2NH9b7DKikniwNaf9me"", ""1xzZzdjY8socfXKCauLoyEKyhSxQ5Z5NVE""]","[""bc1qt58lse5uu6q3gyu4zv7n588yla23xy3emfksyll"", ""3MKb2JzczS93pCNkr74xvsp1h7T2DYCXGV""]","[2.17382746, 2.17382746]","[2.16368893, 2.16368893]",0.02027707,P2TR
27a54f2fcf06967ce39b591fc6985a05a08419265fed86a6590c3207e6c952fd,"[""bc1q0hlsfrx89q3gl3kym0mj0w9p706vz5pyjflrcne""]","[""3AGtFFJaaD5KUVuhp6e3oPnvLtSv7mkrvd""]",[0.91851551],[0.9142973],0.00421821,P2WSH
2968cdf6b349b112f955626bceef6a2c897e734ed5e793d86a7c4b2a1fbce55f,"[""bc1q03hhadzyqsrxmru05symdqrlhug2uj9f4e7tn0x""]","[""1cBXbg9fJpM7vfwpi51w9fKPinU4axH6zB""]",[2.76496306],[2.76191641],0.00304665,P2WSH
2e94104dd22be4e39f508654d8c4550337f1364743b0b0bd998af1fa904f8b35,"[""1SfsF3SYkn9zEvaampEszXQGZbjBgZ3LeP"", ""3vhhQEKHUeJMtUoimKCK3sj1ZaiJCEaFYw"", ""bc1q2dyvc0mfkea373y8x5amzhxg4nmxch30m27qa7r""]","[""3ntm3dq1vATzRzutJss6M5fe4djkR66D5b"", ""3suNgfYeMBYXjD12JgYXpFMGwj7oRmt1C6""]","[1.42225784, 1.42225784, 1.42225784]","[2.12675406, 2.12675406]",0.0132654,P2TR
6c170820c0fcc064fb49da1a74911f69c7f4cf0bbf6e04fd898133f96834a991,"[""1yVyHMRuGqvWSAjVxZvdSB4BUAU7tVSzZT"", ""1rs86sBAWGtaayXaR5mgt2ggPbxq95qfTx"", ""bc1q4wqy2k4kkhgrp28al77nhpgnfvt73jgsauy2syr""]","[""3wAmxmkMidN4PRFUvMh2f9cw9FafA76iPh""]","[1.5204729, 1.5204729, 1.5204729]",[4.54635337],0.01506534,P2TR
4511871aa5ce073d25b11c74294971ace42b2448c4502f668b40c3aa0fa11dca,"[""1tKJQpU3eHs3fGoSQSxLBhNoG5RRzBJ6LJ""]","[""1A8FofBrxV2r5bsuQNf6wj97jwXqxwFtE8"", ""1XMxYnW2s3PNkM4Ef7ak8MLeqgyUB8iw3C""]",[4.67259182],"[2.32845361, 2.32845361]",0.01568459,P2SH
bb64d3cd1dddf7feeb449af91f4ee2972d2d27007dbfb9f4fd491a6c1318b641,"[""1YGCHqL2q7i3NxDxXpSobdxnz6hZRtx5ut""]","[""1neSinkeBww9Kbw8GMmUmTFSLA7oXL6wHJ""]",[0.99575269],[0.30454686],0.0001,P2PKH
ca653cfb082f9c1adb9f2b7b68a8872681ed47ab0d6302aae7e0e80e9e71466c,"[""1EqD1SX7sAmUvNLt4vHqUGNhJEMBSJogxX""]","[""1ApBxu5nBWrg9qsY7pRRL3L4jz8kbEbEFx""]",[0.77536139],[0.42883727],0.0001,P2PKH
02137a0a7897cb20d38516cd046a7860f6ad8ee106f362265aa21473e1f6cd41,"[""bc1q7vl7pna78jayh8l9uzk5uwg8zgrqvhlu0v3r0m5"", ""3C2AH5qJQVf6YBtNSGTEG4kf5LYybZqpRY"", ""bc1q8wepqgr2u9z7l2lukd5ndp2ld3a34frv30pqz65""]","[""3QLJo9btWqYKjZDDigv8iyBYdimZawigtX""]","[1.13135229, 1.13135229, 1.13135229]",[3.38274848],0.01130839,P2PKH
430f03949112c78371a818d23ed8dd61ac6d3fac016346ca4872a3108bcbd19d,"[""bc1q70dmce3q760jat4v57z37zwc59pvxku5tz5hyxh"", ""1H4PzFpB5yCPe7YSc7SG35jn2Ve13P9LP1""]","[""38ZJ5ZdYNsS9SKwiURRQ2ZxRkcJFW8YZJk"", ""38fTmXq5Gz7bpZhs8aWihWZy8te9diwodC"", ""1H4PzFpB5yCPe7YSc7SG35jn2Ve13P9LP1""]","[0.79951302, 0.79951302]","[0.53052609, 0.53052609, 0.53052609]",0.00744777,P2TR
d1d51a652f483414d214165f46d1a979a75ba2e411ebe16eabd3cb0f7939719c,"[""1nxdtZeTLppqLmbiNT6f1MdoYN7uVpkQFC"", ""1xn5iueTyG3psrMgR7rt19eLtxGjNL7QTq""]","[""bc1q4cm5g5trz04sqjjghe905djrzae96q33e0sjker"", ""3uDoCeNr6nrNygA4MUw7WLS9iF7QJbBkmz""]","[1.25078724, 1.25078724]","[1.24998089, 1.24998089]",0.00161269,P2TR
efd01f85571cf32595fdb3d62e7e35286987d0674acdb7be0fa0d1033a0e250b,"[""1EqD1SX7sAmUvNLt4vHqUGNhJEMBSJogxX""]","[""bc1qffjcrqvc2ltkd37axhdvswy6388vgnusc8xnl8t""]",[0.76644747],[0.89422485],0.0001,P2PKH
100ecfe51b795c7f39edd5c23ee5842137c0ee175a28148ade0c4f37603338b8,"[""3hi7zZeKGk9chMXoALTKQ183Ex3PUry6Mf""]","[""3xHKfzJzWk3ZvqZVdEW8NP1omFDf2aHKcc""]",[0.5],[0.49],0.01,P2PKH
31c9d2807cb50863bd72b38cc0bd2c50fcc44a92a9f0249c1b0b2b6f3343a50d,"[""1sQnNTdr5tL2RGwYon5tj4wgt7NcNBZ4iC"", ""1Katb9a1y3Um2XUopTEZ1jx8Je6UJhrk2T""]","[""3wN1gfPXg7PhyktANCCqQERVmmbkowMfxz"", ""1sQnNTdr5tL2RGwYon5tj4wgt7NcNBZ4iC""]","[2.32468896, 2.32468896]","[2.32349836, 2.32349836]",0.00238119,P2TR
049a14a2d1c21e5b8eec741613384391c17cf800af6ac864a98b98f1a22a8c13,"[""1eshRCdwKDfQLkFaQ6j9ZbEctYfRMEw5Pn""]","[""bc1qleyqetexhzv5wecfvwf8qhn7t4krzw0lk2t45cz""]",[0.00334241],[0.00327213],7.028e-05,P2WPKH
