txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
d9793098bcea9c1e46a0ecdbb01d216f15ea30deda141afb5cbd245756aaa9ef,"[""1Cv272J5fWNk56UPfmr1FdZ4J9fQELhyNT""]","[""1imNqNOSIOFkYtWx7pqGQzuf4WjXqg8n7W"", ""1Cv272J5fWNk56UPfmr1FdZ4J9fQELhyNT""]",[0.40555395],"[0.20264727, 0.20264727]",0.00025941,P2TR
c2ef786e98ebe3b7ee31795a351a3cb2d10e0480041ce1c8d25f46c94a82428e,"[""1pNPPQHJM4HaC4Juv8skRLsWqNJJOsTbEh"", ""1eWpMrpTL4TOwkWolGc97KYZUzxOTkJ0dq"", ""1YdCDD65oQyqGArXxtG7gGv0LOqqXpKCPo""]","[""1K1g2WmXMCaULEkFF6s1prItB86Et8DkeA""]","[0.27019779, 0.27019779, 0.27019779]",[0.80932769],0.00126569,P2WPKH
d4ab719bffb0ae40377782319daa3346a18e64b422b4979c23cea1afce635485,"[""1oDErVDfVSvZpO1ReEnPDxEvYVFt6RO0gi"", ""1mlkrLGgdpgh3JoGr2RzynZQEkmNRral4M"", ""1T0QkQkuC7PAb82kVavDa2DcbQsoFUWgXu""]","[""1TWxYA4hkrbRau0M6FYlyiWxxsBg5a1roW"", ""16cQeRwPEb8q1WyQPEXySS9S64um7BI9qx"", ""14xCMmyeAQ6JgCggbCqDGvhIvnyAuBwdx5""]","[0.62773461, 0.62773461, 0.62773461]","[0.62761843, 0.62761843, 0.62761843]",0.00034855,P2SH
ff63642291c34cb8cfcd5d83840625e3807751985cb0f7f71ca3129a73aafbd6,"[""1y3vcPBrfkbNVtNNf7HU7GUFbOG7rmZ0Jf"", ""1HtKE5vlbGxf8HrlVj7Qd7lSsgi3p63doL""]","[""1OIC1iWO5e0D7LlRFOqRKKKZebToPEQuoV""]","[0.60587989, 0.60587989]",[1.21088528],0.00087451,P2PKH
589643ad4abf54b4b27521f09b42dc084ee9c72199d17fe544decff22f3595e7,"[""1EJpZVBnQFKrJhLYeYq207indC40gz0OON""]","[""1hU6BJavoUKS6P0osPYJixTgGlWCjAzfAi""]",[2.73507916],[2.7307826],0.00429656,P2PKH
f8cffe75efa7cf9869ed764db510e30f13099cf6fc3996c996039d2a43a57217,"[""1jOc0PZs5dzlPLQKWkCJ5fswxeAIsiRrGG"", ""1RLgTM9DQ59rLtG9viIGNElLR8abMh0X9z"", ""1JOj1lSAtVBMhimMpC1Ha2oKDzeLpHMIZd""]","[""1AoguaOannOrMc2zVE9SX5JpfuNy5VikVQ""]","[0.80588631, 0.80588631, 0.80588631]",[2.40768344],0.00997548,P2WSH
41068ce6712fdfa64cdad0630fcca5d2ab716d6048f4bdc7e451ccaeba772d91,"[""1vOVkvYXMB5oQjTfTpMjZrvXsDuTnHUIM9"", ""15sEUbQws98rdpy9966nvyiTGQ2QzJAtLB""]","[""1xm3VFz2zya9dSK5BCyKLnVQO9fQY8es1c"", ""1i6dfr9OT51Ue87JSRPTThN8rSj0iBw5Rg"", ""15sEUbQws98rdpy9966nvyiTGQ2QzJAtLB""]","[1.78742348, 1.78742348]","[1.1894523, 1.1894523, 1.1894523]",0.00649005,P2WPKH
a1db505b9ba1f2ca721c248d067dce2eb051fa41d798aaa952bf7f188391e4ea,"[""18al55C9KrJmdA8KDxhlwXd0rIqW5Qm3Ja"", ""1AOV3iVsQwHtXKkS2NmWZlOEpEqJHjLp7Y""]","[""17OxQXOW1OrOwhfEPFbJJqUXlENAJgd4Xl"", ""1CkiRsinUTaTJQ9j6A05f8ld8OK8MzcoEQ"", ""1tJLxngfSBTxMxHq2EWGtEMZLxRLRxWmtz""]","[1.6294187, 1.6294187]","[1.08615827, 1.08615827, 1.08615827]",0.0003626,P2WSH
eba4c0d152f3afd9754a8c1b9a761558f7729b671eb4e059b1e685925c54b4c5,"[""1rutoDz5PPTsR3Owyvd0XyYC7W1BYURO7U""]","[""1GXkHYTldmi0asfxafpqjSCbkDGfCW3DtU"", ""1avcmNIlgs0GxK9EE09nBNB6NjawFTkwm7"", ""1rutoDz5PPTsR3Owyvd0XyYC7W1BYURO7U""]",[4.90582711],"[1.63486678, 1.63486678, 1.63486678]",0.00122678,P2PKH
1590e075109b4d9b997e37ed27f86e344111c993d0add7cfe5b0d31614f56ec8,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""1d5THEKIkvEvC9Ast06ncVxz3d3Rn4fJ9S""]",[0.03555409],[0.03545417],9.992e-05,P2WPKH
1f35d9b55eb2f0fac39e81b1489eea1abacf9f6856d62189c52808cdb5726c08,"[""1xycs7mJzZjHp4ae1qDeD85EeC3M807qI3""]","[""1i2mEgJZOGRpwLe5mE3eXdI6zwRZqces67"", ""1YuPGPZKQXWpYAq6s89dKXpZI0n7CjgHwU""]",[2.60380565],"[1.29672389, 1.29672389]",0.01035788,P2WPKH
7665e03ea060da6f54ed1457b5b96f511b1cd39ae4b213a1f774b4a9702d3119,"[""1sMeQIsxfUoLOaxX2Mv6WCulgKeWmJNpAS"", ""1lQ9QHpIC6N6d6A9qQCwV2nrABamfJbT8A"", ""1epktMfDYKMupgovduX6WMVMJfdct0eh4B""]","[""1vggcfYxmUfTpbRdL6AZoiSNFddk9mKIKL"", ""1sMeQIsxfUoLOaxX2Mv6WCulgKeWmJNpAS""]","[0.08168352, 0.08168352, 0.08168352]","[0.12213573, 0.12213573]",0.00077909,P2WPKH
648487424aa3a5598527e05014f667c205096d7ded807790de490aba41edcf35,"[""1x9sEXiKd33nYEhv1zJJ3WDSLVFCBB1uXP"", ""1BwGKGyqEAB5E8ZihSiR1hnDU6w7LzhJcj""]","[""13o1mz9eQ8BiTngp4z9N33f5LfpLU6oDrk"", ""1UT5E9X3gFoJaR5UIkT8JPlYoclZmsdBMb"", ""1BwGKGyqEAB5E8ZihSiR1hnDU6w7LzhJcj""]","[0.36229775, 0.36229775]","[0.24109387, 0.24109387, 0.24109387]",0.00131389,P2WPKH
e1bb11ffc9b79563a2794d1bce4ae248b73d5002a21723041e7fdd6c65481177,"[""1FmtL64wj0wxrv82fTB9XrX8A3iKfmD19e"", ""17Ufz4zISUilxIcZZsICbaq7ZDO3zEQphr""]","[""1OAhjqZUgkzv4XngNe3EpqsBWRJKVjrnww"", ""18FgLu5jC7acP191ezqShWOHbDTsyYVwSF"", ""18uRDr68JjJ4BQT3iIty0BfdNKn6rbHBPf""]","[2.37675978, 2.37675978]","[1.58226706, 1.58226706, 1.58226706]",0.00671838,P2PKH
77e32eb2f3e57b6e41f05b15ef3939b84382367671e6f1558dae8cc2f1e0151e,"[""1qB2r49U5Pim0Ub37HXaZbm6JTGZsgR0BA"", ""16f3KwOxBFK6gsvI3J0AutliYT9nGJMgrh""]","[""1rP1jylP6pEqdaCd3dCrz2irAaWGKvNBQr"", ""1ahKUQJYJ7pSopcey7rgangRzvBjOhw8xG"", ""1UhcAQ9i144vyISh33KM9cTwBzBZrDilV4""]","[0.55333959, 0.55333959]","[0.36816026, 0.36816026, 0.36816026]",0.0021984,P2WPKH
a8fe7dd12bb6ea4fdfacf81e0fc5ca94231b7017446c2c907b73d024ebc11fcb,"[""1FmtL64wj0wxrv82fTB9XrX8A3iKfmD19e"", ""18uRDr68JjJ4BQT3iIty0BfdNKn6rbHBPf"", ""17Ufz4zISUilxIcZZsICbaq7ZDO3zEQphr""]","[""1vggcfYxmUfTpbRdL6AZoiSNFddk9mKIKL"", ""1ZQsQQfJZaGxEv4gjnl3MZGGIUhCeY5Dtw""]","[1.16820454, 1.16820454, 1.16820454]","[1.74381731, 1.74381731]",0.016979,P2WSH
fde872e37f4d64a21bcfeeca45c25b18ac1bc631c251fb1525ea5aa1e1760feb,"[""1ZdHSDcRoDqQS7PJrK7xnaEx0junNZenxp"", ""17OQqNMbr7EVR0CI5RKwboUeay7M8VaQJa"", ""1v62AFRVdHM479uM37wVpxJjwed7JJNyA4""]","[""174nzkgAu0esIi3uw7W1Ht6qhSCUEkypbu"", ""1IqijJcifY1TxOogd1S7OkCnBSnIKlZblj"", ""1ZdHSDcRoDqQS7PJrK7xnaEx0junNZenxp""]","[1.04301588, 1.04301588, 1.04301588]","[1.0427053, 1.0427053, 1.0427053]",0.00093174,P2TR
1830448417410170aefa7f1895a5ab12155d47f9f6a29372d797435e0d1143ab,"[""1BZvV7yVbq9Ew6AQOfMXSfjSNTtgatwqil""]","[""1Cv272J5fWNk56UPfmr1FdZ4J9fQELhyNT"", ""1BZvV7yVbq9Ew6AQOfMXSfjSNTtgatwqil""]",[0.79506836],"[0.39571187, 0.39571187]",0.00364461,P2PKH
621def01214f1562af9fbbb2f6e1858e4e203755b282a5122c7ba4efca8a63ee,"[""10OPk9pkjI7ozlNAbMmKyRmUYdg2luCq1G""]","[""1Ks7d0xbxBnxOHObV64UuZqUnbSM1W5UYI"", ""175r9HASVq7C9o4rQr9VsJcrqpOVatOZ0B""]",[1.46673619],"[0.732222, 0.732222]",0.00229219,P2WPKH
724f7f8b2d3b3f123a62296291ed137f2c36c33e07e1c270b50bab9c4c671ab6,"[""1tIhCZf5f4lftMbkaNC26tQ61UTtxrrJzZ""]","[""1LQKYuNdniKUYUOCsMBm2sXQ46S49KLF00"", ""1tIhCZf5f4lftMbkaNC26tQ61UTtxrrJzZ""]",[3.99430101],"[1.99071043, 1.99071043]",0.01288016,P2PKH
afc517bffefd36626df617d6cc769dc23241534442f9653dfe7685c5809fd122,"[""1RuX0Wzv6SIEq44fPtFhYXgexjXW1aaY1M""]","[""1Sgz5ZKVBO7iEGd50DF5kJThyL2Fx84Vq7""]",[0.57579247],[0.57329189],0.00250058,P2PKH
f15783de515d187a3c576337981b630b1f1ba3f05bab5336d30b1a2b2cd51526,"[""1epktMfDYKMupgovduX6WMVMJfdct0eh4B"", ""1sMeQIsxfUoLOaxX2Mv6WCulgKeWmJNpAS"", ""1lQ9QHpIC6N6d6A9qQCwV2nrABamfJbT8A""]","[""1pEugPQViwYUKLorKfgNLc82YlBg6MsDVH"", ""1lQ9QHpIC6N6d6A9qQCwV2nrABamfJbT8A""]","[1.53013948, 1.53013948, 1.53013948]","[2.28456313, 2.28456313]",0.0212922,P2SH
de7b8e583657e459af2bb00fee825ecd476cede8f6773c2f8409d7c1d9e5ebd7,"[""1c9yoUf0fueXDnXOsXAHmyMCVlbR1Jn7UC"", ""14esubuC1J3qRK9xyJYgPuFVvMwBE0W0Hr"", ""1SEgPOQJD0FyE8Mv8tbcZvUb3vgvwvOpOK""]","[""1ConAxj0pfUsGocFuBAwEqbBqe3sFHeroh"", ""1wHuPpUV0lLi1SHqVrv96YUaO961oSnoKI""]","[1.31209007, 1.31209007, 1.31209007]","[1.95946928, 1.95946928]",0.01733167,P2PKH
b25c5874c073907982d2bc4b2d663c5ec7a7efb2bb468058076057b85ee67646,"[""1mY3wzHelT4NEZJDvMIieAxeeWshoLun65""]","[""10OPk9pkjI7ozlNAbMmKyRmUYdg2luCq1G""]",[4.24554924],[4.24239169],0.00315755,P2WSH
c86107b4834b9f8c3d5c6b9177a0491a2efa83db42a21ee47960c09d961419de,"[""1RnLR9miekS9Y79PRIssjRRkwn9XoEwJC8""]","[""1tSJsSPjXhL1po0KjawF1GD38NKFGx5O1D"", ""1ExPenmjLThmEJNaUYW3TwcM7Fq70HeXBG"", ""17rMMfNKKkM3u5c1f6VqnJMb3HNspYzCQj""]",[0.30742231],"[0.10216322, 0.10216322, 0.10216322]",0.00093266,P2TR
8b0b16029842a69ea2fd6f2307546ad99d58fec95674996e993f9b8d180e0ac2,"[""10OPk9pkjI7ozlNAbMmKyRmUYdg2luCq1G""]","[""1HXg1iwWKaqhAhdBwKCnMT4OsNb90AgSB3"", ""1tjhMKSxLsFAXhO2I1A3zZyTttp7QDffAU"", ""10OPk9pkjI7ozlNAbMmKyRmUYdg2luCq1G""]",[0.73623982],"[0.2446858, 0.2446858, 0.2446858]",0.00218242,P2WSH
5eef5ed67ab19c7c47e6893db47f104fe74924f739274e61fb592f645cab51a1,"[""19WdYW8nnbVApkiqf2BAn3ld3A7sm6DHW7"", ""1RIjgxJ0n2PvDHYglg7yAydvLnThCH6jnJ""]","[""1HEZc2Ig3lraSIWC8bkp1mVnyl8hKWxPxv"", ""19WdYW8nnbVApkiqf2BAn3ld3A7sm6DHW7""]","[1.31027594, 1.31027594]","[1.30863916, 1.30863916]",0.00327357,P2WPKH
514f17892ea3fffa45d157347675c389f946d74741905f2735c4a3aa490edd32,"[""12JrlVFyUhGA6cv1WChGtaPxgw1lqq7vlA"", ""1ryUvIltnJlU5lTopqoZZwWhe7Ea170xt3""]","[""1K1g2WmXMCaULEkFF6s1prItB86Et8DkeA"", ""12JrlVFyUhGA6cv1WChGtaPxgw1lqq7vlA""]","[1.51601067, 1.51601067]","[1.50877255, 1.50877255]",0.01447626,P2SH
1f64238452fe5c5da388de73d8db82223e1f3924aecf58e53f075139a0bc1050,"[""15WoWi8EAqNTMIStulPk0i1ghFEMBd4GNw""]","[""1XyYZcX9OS3JrU7jXfPE3dq9s0doXZ6kYL"", ""15WoWi8EAqNTMIStulPk0i1ghFEMBd4GNw""]",[2.85995625],"[1.42286541, 1.42286541]",0.01422542,P2TR
e5b8ecc37b9c4b39e867b51fc16fa2b6d63570f4901a00c8ccab73ddd97a5ce8,"[""19IiRghzekNuIr1y2dLnqzdhpiff24m4J9""]","[""1S6xKOjVO779J9NTHh2XLOGtmJ4uX8ot8Q"", ""1B7zeIewEoWoZ95p4PPLXvhzFjE2mlCkzV"", ""19IiRghzekNuIr1y2dLnqzdhpiff24m4J9""]",[1.1613717],"[0.38523851, 0.38523851, 0.38523851]",0.00565618,P2WPKH
013b93f9f78f3cd19671b0f2b32ecfd09a8cf9d3a18cefac49c87097458b72ff,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""1w2AFAI38dwxqIItE5RZJzDMaydeYzryZK""]",[0.02287903],[0.0228291],4.993e-05,P2WPKH
3612c0203e490963a421922abdd8787d21a6ed4dc864f61d3d34fc6937309d90,"[""1ramWOrCWNgnRnLTLCAKHDIvtZj0EGkyyO""]","[""1iMKpPGNdzSgVaI5z52Dm7tO4fJHS64k2k"", ""159yE6752aJg8r9HE60DlgkCplTXJUk13Z""]",[4.12048995],"[2.05545959, 2.05545959]",0.00957076,P2SH
f943f0a7d9b7f747de398d631a47a7abe7cc64908185cbb797b5a5a7219ee04c,"[""1tj1KVHOmY53SJljtgH6chve15Omk9o5Vb""]","[""1EJpZVBnQFKrJhLYeYq207indC40gz0OON"", ""1tj1KVHOmY53SJljtgH6chve15Omk9o5Vb""]",[0.18052192],"[0.08989256, 0.08989256]",0.0007368,P2WSH
c5a4319227444cc9e13c93b36450d967ec7c8667e41e426facc2e6671c5b48e7,"[""1Xye4JSnE2NiiUHUAKw9iEU1jjQKxKDpI6""]","[""1JiDrBixcfTLUxpq4ZOKkoJg89OEyY6J8G""]",[2.16300076],[2.16022068],0.00278008,P2SH
fdd31b4437a22eb7d4e5b1534c1782bb959533b41b80cd5fd2919a79a5645586,"[""3MixkewKB8zaHTthIBs8oBmBGvBsUQvOwhhNH""]","[""bc1qOHDYlah8fE2fbgOcghnnf7NOCbptKwZqb""]",[0.48499955],[0.48486409],0.00013546,P2WSH
e260913b9791d482ca6bfe23b8ad31e13e6d475ecf0447d8c4bfb090815b0e8a,"[""3MixkewKB8zaHTthIBs8oBmBGvBsUQvOwhhNH""]","[""bc1qG6GR0GYhYIpDg1hekqjRF927BePmeT32q""]",[0.48500009],[0.48486409],0.000136,P2WSH
f5496353535a1ce84aafc199a7a63a1614572d2d54bd840ad138c80a617eb151,"[""3MixkewKB8zaHTthIBs8oBmBGvBsUQvOwhhNH""]","[""bc1qYxQm9UixZohfdIjgdfBLKt5pugPJbe3a0""]",[0.48502765],[0.48486409],0.00016356,P2WSH
a66ad242c1990f3e360ff0bd5d802f1c73081b00d2af0bed3bb7e23b69900601,"[""1EUXGQaNQXwR2P1UyTuCcPk3kU0qlGCyiZ"", ""1cKVqALrHbj3cucLTPH8LQFsi2uTFNOrCH""]","[""1poOnapbLZzIJz0KM38UR8Xqw36tw7i19p"", ""1Hh8WFDtYLSSNI9CJdMEB7kIIdv1jQeSJ6"", ""1ozWjXwaHf0lNuj9QOau96QzjeO6eJuyCK""]","[1.02081993, 1.02081993]","[0.6793046, 0.6793046, 0.6793046]",0.00372607,P2WSH
cca27a08b1bc8450400166bf6562dcb3988328f84db83619ffccb7fdad90ca5a,"[""1Q0N7HE96MT5jotYfLQqmvoi7968lwdGnq""]","[""1nV5p7ByT8KG9ssn1bYQrII5jcwiwKoYfy"", ""1gSGlGpMlUzgNwCP2klyuj9Bvt9uxVATLI""]",[4.47912988],"[2.22934191, 2.22934191]",0.02044607,P2TR
98b189929bec74adbec7add32ac2764a63cba2f8073cfd5c6da575cdd1918dc7,"[""1ctylTxBZn4D6Fz2NoGEeLzIRWVcrrO9vZ"", ""1cLAQ8eDpyUOkxsn1KESY6hki8LbEXAR3w""]","[""11rDqaNy557F3530daCsgvSyaAmG3z4aVp""]","[0.81998107, 0.81998107]",[1.63670401],0.00325812,P2WPKH
7cdf33cfe10ce78892134d9e6de550308073468836dcc8cc984ce3f9dca50dab,"[""1GWIGcHHR9kjQN1o5SH7Amd8yyGADtSseR"", ""1PmTKeUiDj888yjzKpvo6iyTKPmiruNGGV""]","[""1vOVkvYXMB5oQjTfTpMjZrvXsDuTnHUIM9""]","[1.10170368, 1.10170368]",[2.19710631],0.00630106,P2WSH
07ee21b356663bfdd052f981371e30eb32a60cf353251af45af5c6b07a1c9f42,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""1a3csz0pCGnTHBkzr3KirAtAflcDue9gPg""]",[0.04114723],[0.04109253],5.47e-05,P2WPKH
fb76610b5543fa4e528551457eb3f8fb43d8e81191406d8c446477c2d2619fcc,"[""15sEUbQws98rdpy9966nvyiTGQ2QzJAtLB"", ""1vOVkvYXMB5oQjTfTpMjZrvXsDuTnHUIM9""]","[""1RPx4GpdmRqC6eOP4wgs2x8FS4ELfm7ISc"", ""1vOVkvYXMB5oQjTfTpMjZrvXsDuTnHUIM9"", ""1vOVkvYXMB5oQjTfTpMjZrvXsDuTnHUIM9""]","[0.33579065, 0.33579065]","[0.22352919, 0.22352919, 0.22352919]",0.00099373,P2TR
71ee9adbf4e9768f6849f09de2a212ec013a9358db5b00ffc68c7b8e8d34b724,"[""1wIdRYw11oRytxxHPDlx50j9PieaSEB9fN""]","[""1K1g2WmXMCaULEkFF6s1prItB86Et8DkeA""]",[3.1247053],[3.12347376],0.00123154,P2PKH
47da1f79a72a5d93b4f94ce693e664a3378237e0257406b9066218717990926d,"[""1fdXIJoqyNAbPHNMUKRe5gWsfVByODHiyX""]","[""1FX4jvD2tuVg8G9mcy1htc02u3gVUbVNnm"", ""1fdXIJoqyNAbPHNMUKRe5gWsfVByODHiyX""]",[4.23460594],"[2.10735199, 2.10735199]",0.01990197,P2WSH
bb4943432861f659cae530355f2a08df8a9a1caa04d1820135ffbb68a67b0e96,"[""1Psqd71uiyF8fr9ompgDgiCXPklakfEYHl"", ""1Mq5AJvZWQBU1oYphFH9zuJBTERHNy5hDd"", ""1emmo67tSkv7gHea03kgLagUoFPiEJvhne""]","[""1oORaDioQaRY9AiexTgt2iVUi9iGaOBSMj"", ""1nqZuJJEvQdgWCh1Ba7mQiOj5qOpx4kysR"", ""1emmo67tSkv7gHea03kgLagUoFPiEJvhne""]","[1.5768341, 1.5768341, 1.5768341]","[1.5723162, 1.5723162, 1.5723162]",0.0135537,P2WPKH
d7b20c8ce04f83d3d36a0846ab0889b395f9083bf087b2c8de2753e1cf405b1a,"[""1NePpmJ6wPorelEuOQjJY7ktWSNrwQuDBW"", ""1EgOfrZ3mTMT30NYJVncq3HOjy3K1iFfwa"", ""1xxK3ep8nzYvX3a2BoFrjjLYOzuhPDKOzp""]","[""1bWrINcSWd3tsd73P2y00oJFhPJWGEfLVt"", ""1jqeATHuRVNlBNamsJgpSVOiKz6B2ikKur""]","[0.37785184, 0.37785184, 0.37785184]","[0.56614402, 0.56614402]",0.0012675,P2WSH
31e1d01312309eca359bede57f91a78b999b09089cb4f84eee79dc764bb3ce47,"[""1RfIcd9voHYLnHx6FK3Xr7tdfFkUkdIMHM""]","[""1QIbJu4Xej0vxHkLlhWt1Sqf2xZsGkxcmf""]",[3.59736637],[3.58176206],0.01560431,P2WPKH
a4efae70000ac169f7f15de7510b291b7c3ca3a9f7aa27e4428b8b7cfa5aae86,"[""1CCREtj8b8rhBafanAWExRbeUjqyHl3pxa"", ""1rHQEUsVXLXHl2BpSOZneMGXMRqOGqleig""]","[""19IiRghzekNuIr1y2dLnqzdhpiff24m4J9""]","[0.85684834, 0.85684834]",[1.71097005],0.00272662,P2WSH
b5597a30c7b8a30b9f2aa7014419c5a3a3aa0a8de80684fdb0844d3cb6d9b696,"[""1hM4vv4ofazUYHcX2pddBrtL39iyOOe6mR"", ""1yw2jrHoGLtMH3K69OcAm3dmYuU4dEXILZ""]","[""1uY2rEq9EYKA7tpuU4gHeBEYiKVEgwj0NV"", ""1yw2jrHoGLtMH3K69OcAm3dmYuU4dEXILZ""]","[1.14718659, 1.14718659]","[1.14597237, 1.14597237]",0.00242842,P2TR
52dc0385d3cf60597341054718504e2a0f743560f3f4f5826329d3c479b8dc57,"[""1mhQRCCOdLUfgyilhSBSP5V5mMTcJAuHOC""]","[""1x2Zgkgg7wMh553LlGLQjPsYvg4P5YSea5"", ""1iMa77gTuRmDIBkujdQMhZgsFZi4bAjOo2"", ""1mhQRCCOdLUfgyilhSBSP5V5mMTcJAuHOC""]",[1.43989737],"[0.47783928, 0.47783928, 0.47783928]",0.00637954,P2SH
c78f28be551a8c927447c128c0bbd47f765a8368c42bb7ae1824d92b9e7dc60a,"[""1NxPDM6uLONCROhcc9hoHyx6RHKT2OZM6r"", ""1QnBow8w3Ndr86ZfnN8du9WmZIKYoWWKr9""]","[""1UhcAQ9i144vyISh33KM9cTwBzBZrDilV4"", ""16f3KwOxBFK6gsvI3J0AutliYT9nGJMgrh"", ""1NxPDM6uLONCROhcc9hoHyx6RHKT2OZM6r""]","[0.13137369, 0.13137369]","[0.08741129, 0.08741129, 0.08741129]",0.00051352,P2PKH
9e96f4ffca393e7882aec75adf1b9a43b12637896fa45d0feab3953189582cf3,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""1WVupgGEEXsIWxwI6JP1vEIyTx73qTfs8U""]",[0.03205301],[0.0319583],9.471e-05,P2WPKH
b226aeb3407df24e15b9fb516b7a2b40d10ac3378762724cf9c4b5f9351c25a1,"[""1hgYXuOXHyzMH8xvYKWAWHoPe5JEKCIYk7"", ""1rtBhjqaMFmvtiRrpeMvBiDPgdAlKKZRMt""]","[""1SSwUVZAQZjxkck0AfjezARkSS2G3K7KuC"", ""18a7uQIJalgsVpXKMP7JwxM3u1wVHEAIQg"", ""1YSPH8UCiY5DCQSCon1M4yRPW2CbDvCkVL""]","[0.27211511, 0.27211511]","[0.18078265, 0.18078265, 0.18078265]",0.00188225,P2TR
aa838aa3e3756973db0145ee560df4d7c3aa1d4a1ee70afb750f7197e3fd40cf,"[""1og9hgiVRIcuhrLt8BIs1le0DQl9EgBOfi""]","[""1SDtlD9aRmfCfMKeN2valr4ATwV5INmKgn"", ""1og9hgiVRIcuhrLt8BIs1le0DQl9EgBOfi""]",[2.19882889],"[1.09630962, 1.09630962]",0.00620964,P2WSH
ccdcc804cc3c0dafcf4d42a4b764116b1a31f4f9bdfe0d1c9a10fc192d454d32,"[""1QIbJu4Xej0vxHkLlhWt1Sqf2xZsGkxcmf"", ""1vXnNQpesIVhuyJ7ZmZ5DDcijC13CY5dGJ""]","[""1pXl61oSl8qrUT44ismpVDg2dWeDBDgKLs"", ""1FX4jvD2tuVg8G9mcy1htc02u3gVUbVNnm""]","[2.00041052, 2.00041052]","[1.99955044, 1.99955044]",0.00172016,P2WSH
32fa9c78546a37595378062a309cd4639704f63a5f4b4611da6d550a92236ee8,"[""1esM2wleOV911xCZkwPRQeNHpCq5QnuVdY"", ""1Qh2UVvsjaSS8VFgM0Fmxk754LEgw9YooJ""]","[""18Peb4BFTFRabVhoApeiEmxNoS9B2itWcX"", ""1Qh2UVvsjaSS8VFgM0Fmxk754LEgw9YooJ""]","[0.49852944, 0.49852944]","[0.49645375, 0.49645375]",0.00415138,P2TR
d9362f571f61f52cf312606e4c88935e98c9b769dd4ca0e0a2cf69fd57a47fed,"[""1XVcT5kWEh3SKumPuWugT1xnDE3i5CyiSN""]","[""16cQeRwPEb8q1WyQPEXySS9S64um7BI9qx"", ""1XVcT5kWEh3SKumPuWugT1xnDE3i5CyiSN""]",[4.41253924],"[2.19976884, 2.19976884]",0.01300156,P2SH
ab070c279607cad9bf71eda4d849ce316118b723bd3229055fd9e4f9e43817dd,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""1j7UMHm7C8WdGJkVvKqrC2yTH1bkWvziGz""]",[0.03775361],[0.03766343],9.018e-05,P2WPKH
5bce390810454d6af41e077c3719b65abd2e9e95dd8d0f4967b46d31d2b56651,"[""1VhnMIeO46NrMBUQLv9C5jHwiNk792wbXi""]","[""1dKWWsc7ymsVSJvsLkl0xAZf8pWP5T6ItP"", ""1CSHoy0v6AzTBywuySmnlm2OM3HVzNnigO""]",[0.23205463],"[0.11553337, 0.11553337]",0.00098788,P2SH
e04b5ebd98d266cc9f7cd20222bee3fd6af81f7203fc32c43482e149d24776f2,"[""1VTqn4SbR2S1HTEktsQxTdJ6nEaK83874g""]","[""3MixkewKB8zaHTthIBs8oBmBGvBsUQvOwhhNH""]",[0.48769355],[0.48760908],8.447e-05,P2SH
ea1cda28a0d24c439b3bd2be75c8e20a0c7adda800d3bc0b5ef6cc6cc0d7d900,"[""1ElEiNfGSnAELScQMNovG7202PENLHsn73""]","[""1GbjPmUjrp0QsUcYg1T1UIoWXrP5y78tIa"", ""1VABpAk7Ovyh201LQbqn0zIuPzYAqdEnNc""]",[1.67710408],"[0.83743141, 0.83743141]",0.00224125,P2PKH
8aaab4e4e6dfe0c3b08b968ac8f7489c343593290b66c3f3c4fe4849456e575c,"[""1aLyeoEcsfxljtPDq7lyGgXvTOzYjhFQaO"", ""1jIWajgIynDxCp4yt5yurP2LHvP8b2lowF""]","[""1EkXkSE4HNdc06PVz0oRaFxMPMDEaIaGr8"", ""1IWxHwqFEg8D04wzInjq5JzjuxZEOQpY7N""]","[1.64941541, 1.64941541]","[1.64361294, 1.64361294]",0.01160493,P2SH
aa6f22914d6b40db6c8bfd25d69714864b9891890aa15c348c30603e3d5c4fc4,"[""1ExtEpU21D6USsKZpaGv27mMh6gYTlxda9KBx""]","[""1s1DCqNyqMj1TFPsIaB3OebJIskFJpxqhF""]",[0.02240162],[0.02233621],6.541e-05,P2WPKH
252502a8af1f8835feb565e98f4876f87c19759ebee3e88c2e7076438b6f63db,"[""14zEGxdXeRzWGJk2mdcdwmwCy5QpEB7DIv""]","[""175r9HASVq7C9o4rQr9VsJcrqpOVatOZ0B"", ""1Ks7d0xbxBnxOHObV64UuZqUnbSM1W5UYI""]",[3.66956165],"[1.83380084, 1.83380084]",0.00195997,P2WPKH
